kernel,C,gamma,epsilon,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
rbf,"1,0",auto,"0,5","63,67586851684356","408,78093340422777","350,280266377565","63,67586851684356","387,51555599401667","350,28026637756506","63,67586851684356","62,612075114550905","58,8337814771482","56,858087237531606","53,45491301977707","47,22279555831851","70,55838071133697","96,19104649924166"
rbf,"1,0",scale,"0,5","63,67586851684356","408,78093340422777","350,280266377565","63,67586851684356","387,5155559940167","350,28026637756506","63,67586851684357","62,61207511455091","58,83378147714821","56,858087237531606","53,45491301977708","47,22279555831851","70,55838071133697","96,19104649924166"
rbf,"1,0",auto,"0,1","63,67701586001361","408,7951515479876","350,2938429713793","63,67701586001361","387,5298099322034","350,2938429713794","63,67701586001361","62,613491756919004","58,83524088863768","56,85983200336871","53,45596578394058","47,22419090049361","70,55907313837497","96,1913165483607"
rbf,"1,0",scale,"0,1","63,67701586001362","408,7951515479876","350,2938429713793","63,67701586001362","387,5298099322035","350,2938429713794","63,67701586001361","62,613491756919004","58,835240888637685","56,859832003368716","53,45596578394058","47,22419090049361","70,55907313837498","96,1913165483607"
rbf,"1,0",scale,"0,01","63,681847024454754","408,8442417145598","350,345249546938","63,681847024454754","387,5792391879465","350,34524954693796","63,68184702445476","62,61801725241283","58,840112024596195","56,86416972330244","53,46075472259575","47,229570589887345","70,56447541963692","96,1958294387518"
rbf,"1,0",auto,"0,01","63,681847024454754","408,8442417145598","350,345249546938","63,681847024454754","387,5792391879465","350,34524954693796","63,68184702445475","62,61801725241283","58,840112024596195","56,86416972330244","53,46075472259575","47,22957058988733","70,56447541963692","96,1958294387518"
rbf,"100,0",0.01,"0,01","66,51509807308123","443,4464310957835","392,24460251964325","66,51509807308123","423,8317253930636","392,2446025196433","66,51509807308123","66,33698022151384","64,22864575615444","64,16146380150698","56,54513758392737","49,4003671326593","70,42554348794009","94,50754852786662"
rbf,"100,0",0.01,"0,1","66,5265015603293","443,589072752137","392,39565697854425","66,5265015603293","423,978655636647","392,39565697854425","66,5265015603293","66,3487735795091","64,2406555649446","64,17265642891182","56,555045484579026","49,41340755911496","70,43885294933844","94,51611935590711"
rbf,"100,0",0.01,"0,5","66,54299125643051","443,8075551003525","392,6609602887611","66,54299125643051","424,2310353797405","392,66096028876103","66,54299125643051","66,36326872453446","64,25052181296336","64,1747865279727","56,56988751316908","49,44180315820193","70,4717285178865","94,52894254028558"
rbf,"10,0",0.1,"0,5","69,76236272732855","471,01348500235355","414,6281270303059","69,76236272732855","449,94755258538646","414,62812703030596","69,76236272732855","67,88582482028278","64,4568549578502","61,86370020095714","58,97518556767891","53,77895409457611","78,53360933667821","102,84241011327649"
rbf,"10,0",0.1,"0,1","69,76430722899826","471,03492177360374","414,65073058813","69,76430722899826","449,9694114643118","414,65073058813005","69,76430722899828","67,88771638592098","64,45891108407379","61,86562861182014","58,97716252771333","53,781090208644784","78,53558849644662","102,84405328836827"
rbf,"10,0",0.1,"0,01","69,7644866896819","471,03689554497555","414,6528230570764","69,7644866896819","449,9714264152798","414,6528230570763","69,7644866896819","67,88790065691498","64,45911296689617","61,86581488337431","58,97734759560319","53,78128655769877","78,53575631861133","102,84418784867455"
rbf,"10,0",auto,"0,5","74,05759928095061","527,6739302123706","476,8614279754019","74,05759928095061","509,35905323404853","476,8614279754019","74,05759928095061","72,93397453979529","70,05878554467662","67,37590053492501","64,65719621039105","58,987889697838995","80,34140299549111","104,04804544353615"
rbf,"10,0",scale,"0,5","74,05759928095063","527,6739302123706","476,86142797540197","74,05759928095063","509,3590532340486","476,86142797540197","74,05759928095061","72,9339745397953","70,05878554467662","67,37590053492502","64,65719621039105","58,98788969783901","80,34140299549112","104,04804544353618"
rbf,"10,0",auto,"0,1","74,06810970062813","527,8181257626406","477,01072604891203","74,06810970062813","509,50436386458676","477,01072604891215","74,06810970062813","72,94555396498696","70,06948276395465","67,38731334740838","64,66863264792147","58,99850649679074","80,35006189457962","104,05721678875514"
rbf,"10,0",scale,"0,1","74,06810970062814","527,8181257626408","477,01072604891226","74,06810970062814","509,5043638645869","477,01072604891215","74,06810970062813","72,94555396498697","70,06948276395465","67,38731334740838","64,66863264792148","58,99850649679074","80,35006189457962","104,05721678875517"
rbf,"10,0",scale,"0,01","74,07149019001903","527,8621028888504","477,0573721336767","74,07149019001903","509,5491085769519","477,0573721336767","74,07149019001905","72,94914414931256","70,07295337551757","67,39077236734305","64,67229616819003","59,00186440697941","80,35310869848857","104,06029216430213"
rbf,"10,0",auto,"0,01","74,07149019001903","527,8621028888501","477,05737213367667","74,07149019001903","509,5491085769519","477,0573721336767","74,07149019001905","72,94914414931256","70,07295337551756","67,39077236734303","64,67229616819003","59,001864406979394","80,35310869848857","104,06029216430213"
rbf,"100,0",auto,"0,01","80,03273534026594","604,1278081957557","556,7591706840126","80,03273534026594","587,4835798026949","556,7591706840127","80,03273534026596","78,72677503844608","75,96983128679759","73,44006622404777","70,79736816225967","65,50002037375339","86,75635144123459","109,03873485532259"
rbf,"100,0",scale,"0,01","80,03273534026596","604,127808195756","556,7591706840128","80,03273534026596","587,4835798026951","556,7591706840128","80,03273534026596","78,72677503844608","75,96983128679761","73,44006622404777","70,79736816225969","65,50002037375339","86,75635144123461","109,03873485532259"
rbf,"100,0",auto,"0,1","80,03419208967657","604,1479409947208","556,7805086115998","80,03419208967657","587,5043955208702","556,7805086115997","80,03419208967657","78,72984096418523","75,9720420316965","73,44168869648072","70,79989526070298","65,50111068892456","86,75618438654448","109,0385825992015"
rbf,"100,0",scale,"0,1","80,03419208967658","604,1479409947209","556,7805086115998","80,03419208967658","587,5043955208703","556,7805086115999","80,03419208967658","78,72984096418526","75,9720420316965","73,44168869648074","70,79989526070298","65,50111068892457","86,75618438654448","109,03858259920152"
rbf,"100,0",scale,"0,5","80,03884072217835","604,2316667923498","556,8626928913902","80,03884072217835","587,5898672545272","556,8626928913901","80,03884072217836","78,74327601746873","75,98090259354113","73,4495130250053","70,8087573860416","65,5026367502766","86,75228862390655","109,03451065900859"
rbf,"100,0",auto,"0,5","80,03884072217835","604,2316667923495","556,86269289139","80,03884072217835","587,5898672545271","556,86269289139","80,03884072217836","78,74327601746873","75,98090259354113","73,44951302500529","70,8087573860416","65,5026367502766","86,75228862390654","109,03451065900856"
rbf,"100,0",0.1,"0,01","83,32931102248236","637,5878392867298","590,2222934913818","83,32931102248236","620,4709036153537","590,2222934913817","83,32931102248236","80,8973080675587","78,55977228644053","75,391419434263","73,07220750461713","68,70850721323812","92,43386928558445","114,24209336567459"
rbf,"100,0",0.1,"0,1","83,33100024571951","637,6109103012975","590,2466361104287","83,33100024571951","620,4944996810248","590,2466361104287","83,3310002457195","80,89894866842288","78,56154926923652","75,39318574084","73,07399003177318","68,71038241076593","92,43553445859219","114,24341114040581"
rbf,"100,0",0.1,"0,5","83,33848248496389","637,7130665581283","590,354509050525","83,33848248496389","620,599043850538","590,354509050525","83,3384824849639","80,90622956199492","78,56942632357507","75,40101723511552","73,08190952894255","68,71869210465945","92,44288198444463","114,24922065601517"
