kernel,C,gamma,epsilon,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
rbf,"10,0",0.1,"0,5","52,585110937279275","304,25855309456904","237,08361148834246","52,585110937279275","277,69374708871254","237,08361148834243","52,585110937279275","53,06249719303676","46,65399515297219","47,843193685882824","39,445263860254784","38,72197055785957","58,4460873045724","83,92276880637641"
rbf,"10,0",0.1,"0,01","52,588199491858745","304,2586696471613","237,1012058723607","52,588199491858745","277,6942861098036","237,1012058723607","52,588199491858745","53,06629724976028","46,65782604427126","47,841655562011724","39,44833820914644","38,727702268918094","58,45079231102638","83,92478479787707"
rbf,"10,0",0.1,"0,1","52,58840769723791","304,2643209765188","237,1042480127541","52,58840769723791","277,7001177907981","237,10424801275414","52,58840769723791","53,06679267844433","46,65850373646081","47,84300328505772","39,448474877407605","38,72741838793643","58,45049054214786","83,92417037321063"
rbf,"10,0",0.01,"0,5","52,707413870371724","287,3279667880498","216,14354328613825","52,707413870371724","253,60253228946155","216,14354328613828","52,707413870371724","49,01739722880181","42,40796819810161","49,767458907194886","44,316950887365195","47,78750816618605","56,488280566324","79,16633313862849"
rbf,"10,0",0.01,"0,1","52,718212596859786","287,315674543137","216,15093097515538","52,718212596859786","253,5979584109637","216,1509309751554","52,71821259685979","49,01276951585649","42,40644691384762","49,763364032818046","44,353024103561616","47,824530922845895","56,488138832098805","79,17921385699003"
rbf,"10,0",0.01,"0,01","52,721490845180874","287,3128023138361","216,15252535182316","52,721490845180874","253,59662590150816","216,15252535182313","52,72149084518088","49,01073765231299","42,403735097462686","49,76155894080439","44,36151851513419","47,83723310749366","56,49238659008259","79,18326601297561"
rbf,"100,0",scale,"0,01","52,98269983747714","339,1616264488425","244,16946821322273","52,98269983747714","286,3850326971618","244,1694682132227","52,98269983747715","52,0512141711731","43,50053579671322","54,14703992520774","43,53912971744015","41,53449180584542","55,09500997801129","81,0114774679491"
rbf,"100,0",scale,"0,1","52,991097201717764","339,22636140530005","244,23398461321733","52,991097201717764","286,44633279649776","244,23398461321736","52,991097201717764","52,05870452658288","43,507710870134886","54,1500221754454","43,555103030062405","41,545169203154416","55,10136257402596","81,0196080326184"
rbf,"100,0",auto,"0,01","53,005079252056106","339,8109149985474","243,62752694320707","53,005079252056106","285,90513391034926","243,6275269432071","53,0050792520561","51,86899863046759","43,30890873523818","54,203030296729","43,70752326383034","41,99575469295021","55,12238576251009","80,82895338266732"
rbf,"100,0",auto,"0,1","53,009989093197845","339,849444923575","243,66723471701408","53,009989093197845","285,9408878845697","243,66723471701405","53,00998909319784","51,87700686472324","43,3138992947883","54,20444100817574","43,71249564251127","41,99851857728913","55,13071681474227","80,83284545015496"
rbf,"100,0",scale,"0,5","53,02821483861035","339,5100632955349","244,5502510901298","53,02821483861035","286,7342828284691","244,55025109012982","53,02821483861036","52,09720020496611","43,53294797563983","54,156387784462346","43,61862540211136","41,55988422047908","55,15299357888797","81,07946470372579"
