"Name","Created","batch_size","dropout","hidden_size","layers","learning_rate","sequence_length","best_val_SMAPE","State","Notes","User","Tags","Runtime","Sweep","combination","include_price_history_as_input","include_remaining_2024_in_prepared_train_data","max_epochs","num_combinations","patience","predict_period","price_zone","split_setup","stride","train_window","val_start","val_window","epoch","patience_counter","val_SMAPE","best_epoch","epochs_trained"
"layers2_dropout0.2_batchsize32_seq_len168_hidden16_lr0.001_comb020","2026-05-15T11:49:00.000Z","32","0.2","16","2","0.001","168","72.20395657414888","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","439","","20","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","47","10","73.18814464133159","37","47"
"layers2_dropout0.0_batchsize32_seq_len168_hidden16_lr0.001_comb019","2026-05-15T11:39:29.000Z","32","0","16","2","0.001","168","70.09631821055554","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","569","","19","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","3","70.26365115354298","57","60"
"layers2_dropout0.2_batchsize32_seq_len24_hidden16_lr0.001_comb018","2026-05-15T11:32:18.000Z","32","0.2","16","2","0.001","24","72.30888970367889","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","430","","18","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","47","10","72.59748828381923","37","47"
"layers2_dropout0.0_batchsize32_seq_len24_hidden16_lr0.001_comb017","2026-05-15T11:23:10.000Z","32","0","16","2","0.001","24","69.75314544853475","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","547","","17","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","69.75314544853475","60","60"
"layers1_dropout0.0_batchsize64_seq_len168_hidden16_lr0.0005_comb015","2026-05-15T11:14:42.000Z","64","0","16","1","0.0005","168","102.04129844863196","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","507","","15","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","102.04129844863196","60","60"
"layers1_dropout0.0_batchsize64_seq_len24_hidden16_lr0.0005_comb013","2026-05-15T11:06:20.000Z","64","0","16","1","0.0005","24","101.90139321441104","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","500","","13","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","101.90139321441104","60","60"
"layers1_dropout0.0_batchsize32_seq_len168_hidden16_lr0.0005_comb011","2026-05-15T10:57:03.000Z","32","0","16","1","0.0005","168","73.35002186420122","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","556","","11","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","73.35002186420122","60","60"
"layers1_dropout0.0_batchsize32_seq_len24_hidden16_lr0.0005_comb009","2026-05-15T10:48:02.000Z","32","0","16","1","0.0005","24","74.14883175321349","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","540","","9","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","74.14883175321349","60","60"
"layers1_dropout0.0_batchsize64_seq_len168_hidden16_lr0.001_comb007","2026-05-15T10:39:32.000Z","64","0","16","1","0.001","168","70.93101633692143","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","509","","7","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","70.93101633692143","60","60"
"layers1_dropout0.0_batchsize64_seq_len24_hidden16_lr0.001_comb005","2026-05-15T10:31:03.000Z","64","0","16","1","0.001","24","74.53690647388109","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","508","","5","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","74.53690647388109","60","60"
"layers1_dropout0.0_batchsize32_seq_len168_hidden16_lr0.001_comb003","2026-05-15T10:22:29.000Z","32","0","16","1","0.001","168","68.14126319143834","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","513","","3","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","56","10","69.1049736326783","46","56"
"layers1_dropout0.0_batchsize32_seq_len24_hidden16_lr0.001_comb001","2026-05-15T10:15:15.000Z","32","0","16","1","0.001","24","69.41637319481966","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","433","","1","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","49","10","69.60645398472455","39","49"
"layers2_dropout0.2_batchsize32_seq_len168_hidden28_lr0.001_comb002","2026-05-15T10:09:54.000Z","32","0.2","28","2","0.001","168","73.68987928300764","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","279","","2","false","true","60","18","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","30","7","73.988167108906","",""
"layers2_dropout0.0_batchsize32_seq_len168_hidden28_lr0.001_comb001","2026-05-15T10:02:46.000Z","32","0","28","2","0.001","168","69.25219642671705","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","427","","1","false","true","60","18","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","46","10","70.41280956825135","36","46"
