fe_latent_dim,fe_dense_layers,enc_hidden_size,enc_layers,dec_hidden_size,dec_layers,encoder_dropout,decoder_dropout,encoder_hidden_size,encoder_layers,decoder_hidden_size,decoder_layers,learning_rate,max_epochs,patience,batch_size,sequence_length,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
33,1,48,2,33,2,"0,2","0,0",48,2,33,2,"0,001",60,20,32,24,20,40,DK1,2 years,2024-01-01,"78,57460280590222","277,6384166929121","235,05107167977224","78,57460280590222","261,2012333584857","235,0510716797722","78,57460280590222","65,7107238009047","48,810721417118266","50,97996236390397","69,89474337089487","86,31705020177155","110,9782251523836","117,33079333433854"
33,1,48,1,33,2,"0,0","0,2",48,1,33,2,"0,0005",60,20,64,24,60,60,DK1,2 years,2024-01-01,"78,65073927124033","282,90709141536286","236,11493085337457","78,65073927124033","265,43859734566706","236,11493085337457","78,65073927124033","55,854402102365505","50,41660448015632","60,91069780744781","70,48408182135373","85,5382406278471","108,6088772531179","118,74227080639389"
33,1,33,2,48,2,"0,2","0,0",33,2,48,2,"0,0005",60,20,32,168,25,45,DK1,2 years,2024-01-01,"78,72942132485292","272,47991031672365","229,86418158929462","78,72942132485292","257,729799797963","229,86418158929467","78,72942132485291","52,95246763837194","57,96284044331069","63,96137123405956","75,04418403520002","80,90260350977772","105,83481526655589","114,44766714669466"
33,1,48,2,33,1,"0,2","0,0",48,2,33,1,"0,001",60,20,64,168,29,49,DK1,2 years,2024-01-01,"78,73446468787267","276,59035683689564","230,9518592491366","78,73446468787267","256,1563869561946","230,9518592491366","78,73446468787266","55,431610418742856","45,8974326768656","66,03492722289613","75,23149330746979","87,23060570186053","105,3353409184929","115,9798425687809"
33,1,48,2,33,1,"0,2","0,0",48,2,33,1,"0,0005",60,20,32,24,32,52,DK1,2 years,2024-01-01,"78,75243629446304","281,7445199220809","238,20378837873864","78,75243629446304","262,09112337899614","238,20378837873864","78,75243629446302","56,97260692516513","49,26011290017487","59,41088674989308","79,584449180011","92,41356254539913","102,15608491588097","111,4693508447171"
33,1,48,1,48,1,"0,0","0,0",48,1,48,1,"0,0005",60,20,32,168,22,42,DK1,2 years,2024-01-01,"78,78726894024115","265,508141011281","218,14872338412334","78,78726894024115","246,01523857106466","218,14872338412337","78,78726894024115","50,337070056185745","52,08966427679352","67,43363446626353","80,03083336278968","90,1168635586202","99,75949362429893","111,74332323673642"
33,1,48,2,28,2,"0,0","0,0",48,2,28,2,"0,001",60,20,32,24,60,60,DK1,2 years,2024-01-01,"78,88953236578985","270,9904503417074","223,09073047494505","78,88953236578985","252,5372713770238","223,0907304749451","78,88953236578983","57,796203774720965","58,58028215384305","55,013241416381305","69,62998434735707","88,98105423905727","104,09832104121853","118,1276395879507"
33,1,48,2,28,1,"0,0","0,0",48,2,28,1,"0,0005",60,20,64,24,60,60,DK1,2 years,2024-01-01,"78,93050496540508","279,8916728082943","232,4955734097064","78,93050496540508","260,4988328883231","232,49557340970637","78,93050496540506","59,029529046965216","48,886694390542054","69,85230433561918","76,3089964180974","87,02035832144735","100,64344133226669","110,77221091289769"
33,1,48,2,48,2,"0,2","0,2",48,2,48,2,"0,001",60,20,32,168,60,60,DK1,2 years,2024-01-01,"78,94647199551267","271,0807604832457","228,01500204955693","78,94647199551267","254,04810799526356","228,0150020495569","78,94647199551268","54,25715660323992","54,32588276485278","56,7568660749472","73,38587808114552","93,13328921786797","104,05214303531122","116,71408819122416"
33,1,48,2,33,2,"0,2","0,2",48,2,33,2,"0,0005",60,20,64,168,56,60,DK1,2 years,2024-01-01,"78,98116090251817","277,42090111119387","230,5192344785677","78,98116090251817","260,47056661038516","230,51923447856774","78,98116090251817","53,46490078867204","57,5353598683867","72,52741640462355","81,73701573004024","83,17434918766344","96,16861178587672","108,26047255236446"
33,1,48,2,48,2,"0,0","0,0",48,2,48,2,"0,0005",60,20,32,168,51,60,DK1,2 years,2024-01-01,"78,99747222977265","269,62220927225843","229,0732796454751","78,99747222977265","254,43577361483958","229,0732796454751","78,99747222977264","57,776734702698946","53,987657782039136","70,60139664949129","72,78038320031689","86,63900846268584","96,7512964655691","114,44582834560735"
33,1,48,1,28,2,"0,0","0,0",48,1,28,2,"0,001",60,20,32,168,31,51,DK1,2 years,2024-01-01,"79,05216151105658","274,6636248859327","228,18104348140457","79,05216151105658","255,79419045541388","228,18104348140469","79,05216151105658","60,65509373060888","47,59842126010929","55,877710018596275","79,53330757581725","93,87039334879383","107,57388151387289","108,25632312959765"
33,1,48,2,33,2,"0,0","0,2",48,2,33,2,"0,0005",60,20,32,168,37,57,DK1,2 years,2024-01-01,"79,07961983616745","276,64157089903875","232,23997128223266","79,07961983616745","258,413377480775","232,2399712822326","79,07961983616745","54,45507161246839","48,16975517503346","60,066544010396555","74,41846319483828","95,89761326916508","103,30123212973729","117,24865946153314"
33,1,48,2,33,2,"0,0","0,2",48,2,33,2,"0,0005",60,20,32,24,29,49,DK1,2 years,2024-01-01,"79,08875919713208","285,0840723729576","240,17976397186044","79,08875919713208","268,5915057527618","240,17976397186044","79,08875919713205","57,17774285586337","51,52897630062007","70,64045305218201","75,8769866895324","80,90413792244507","102,7493689808939","114,74364857838765"
33,1,48,2,28,1,"0,0","0,0",48,2,28,1,"0,0005",60,20,64,168,60,60,DK1,2 years,2024-01-01,"79,1811609301938","281,54626790940074","233,05320275130288","79,1811609301938","261,32340201595844","233,05320275130285","79,1811609301938","59,39611080091012","47,666796430382405","67,61000015271463","74,61682475081008","84,96785203128394","103,7523786074555","116,25816373779995"
33,1,48,2,48,2,"0,2","0,2",48,2,48,2,"0,001",60,20,64,24,21,41,DK1,2 years,2024-01-01,"79,19948780735056","287,20891248287637","239,8200184969321","79,19948780735056","268,22372696881183","239,82001849693216","79,19948780735058","55,51995313753123","50,06565238702037","67,89838348065287","75,63457128426708","88,75506511407826","101,56159542778684","114,96119382011724"
33,1,48,2,33,1,"0,2","0,0",48,2,33,1,"0,001",60,20,32,168,15,35,DK1,2 years,2024-01-01,"79,22682222205864","277,5228969563312","231,42141380814158","79,22682222205864","258,73661133583306","231,42141380814158","79,22682222205864","55,90991223091551","48,64511749115427","65,26215879891477","78,60140143262458","92,05026055200932","101,55733862957726","112,56156641921471"
33,1,48,2,48,2,"0,2","0,0",48,2,48,2,"0,0005",60,20,64,168,44,60,DK1,2 years,2024-01-01,"79,33574400703318","277,72402443894646","231,5893987421255","79,33574400703318","261,1237303393475","231,5893987421255","79,3357440070332","53,52285671791367","51,82969459584537","60,31929879227429","78,46978377770901","84,45813395737983","107,68506399278859","119,06537621532155"
33,1,48,1,33,1,"0,0","0,0",48,1,33,1,"0,001",60,20,32,168,34,54,DK1,2 years,2024-01-01,"79,34012872476394","259,0787628277756","219,76375449040296","79,34012872476394","244,26751474300573","219,76375449040296","79,34012872476394","54,943096761431754","54,907374568186","59,183918309167574","91,49079019790632","89,55507438360243","104,76992756950213","100,53071928355138"
33,1,48,1,28,1,"0,0","0,0",48,1,28,1,"0,001",60,20,64,24,40,60,DK1,2 years,2024-01-01,"79,44047094760171","271,6270359331622","226,36947392600104","79,44047094760171","251,50825520657622","226,3694739260011","79,44047094760172","53,919159539394414","46,86161701798343","59,241434985117735","80,25234105613586","92,42503452461536","107,36315969619761","116,02054981376759"
33,1,48,2,33,2,"0,0","0,2",48,2,33,2,"0,001",60,20,64,24,43,60,DK1,2 years,2024-01-01,"79,46765078068165","267,61820918076006","226,22580995067577","79,46765078068165","251,66082662609105","226,22580995067577","79,46765078068165","55,40208175565789","51,726124396662385","64,21750767722034","77,03810687932793","88,37252385353594","100,64050468737693","118,87670621499011"
33,1,48,1,28,1,"0,0","0,0",48,1,28,1,"0,0005",60,20,32,24,34,54,DK1,2 years,2024-01-01,"79,47394020244536","274,38570097650995","229,43998707720328","79,47394020244536","256,5593272936814","229,43998707720334","79,47394020244539","55,82553594587371","51,8505530872506","70,3152845704949","78,66120591262144","90,33588121771704","101,06807960329294","108,26104107986686"
33,1,48,2,33,1,"0,0","0,0",48,2,33,1,"0,001",60,20,64,24,30,50,DK1,2 years,2024-01-01,"79,58525644912956","272,7816902735667","229,08522680216143","79,58525644912956","253,919478943214","229,08522680216146","79,58525644912956","54,8010682530422","48,15428656494984","64,86169987839281","77,24472339262365","94,34624509295224","102,8547360901442","114,83403587180194"
33,1,48,2,33,2,"0,2","0,2",48,2,33,2,"0,001",60,20,32,168,16,36,DK1,2 years,2024-01-01,"79,65714643603529","277,79486808748175","232,76515181948662","79,65714643603529","258,44393298122515","232,76515181948662","79,65714643603529","57,441760984093975","54,373236947201015","62,62602627793944","72,78320079437144","84,24675025777253","107,60930106715902","118,51974872370957"
33,1,48,2,33,2,"0,2","0,0",48,2,33,2,"0,0005",60,20,64,24,59,60,DK1,2 years,2024-01-01,"79,73520492942485","285,32131937324533","240,1871615133171","79,73520492942485","268,5504048138049","240,18716151331708","79,73520492942487","56,03671965063117","53,724887232756785","63,18119457111037","73,03854064126747","87,21913415689917","104,32567592523674","120,62028232807229"
33,1,48,2,48,1,"0,2","0,0",48,2,48,1,"0,001",60,20,64,168,19,39,DK1,2 years,2024-01-01,"79,79934110116967","279,86080502827156","231,96380175934416","79,79934110116967","260,1231308838957","231,96380175934422","79,79934110116967","57,34212312994789","52,16267889487619","69,297734556624","76,86629872020346","89,14583186251637","102,56820811515716","111,21251242886262"
33,1,48,2,33,1,"0,0","0,0",48,2,33,1,"0,0005",60,20,32,168,44,60,DK1,2 years,2024-01-01,"79,81355020022272","270,0524878538723","228,5808396774661","79,81355020022272","253,02434157132157","228,58083967746606","79,81355020022272","58,55246041611252","52,26529316584383","53,079881487597106","82,54569793426184","94,10684352255277","106,10336532894189","112,04130954624907"
33,1,48,1,48,1,"0,0","0,0",48,1,48,1,"0,001",60,20,32,24,11,31,DK1,2 years,2024-01-01,"79,82000349454016","274,47724380170513","229,27709144950074","79,82000349454016","254,37609630675732","229,27709144950072","79,82000349454017","52,68042112237776","50,36934851086016","63,28333780815795","79,28401033899178","88,12379531841249","107,68452894257824","117,31458242040283"
33,1,48,2,33,2,"0,0","0,0",48,2,33,2,"0,0005",60,20,32,168,30,50,DK1,2 years,2024-01-01,"79,91544456990819","284,86770981109305","238,64844665900944","79,91544456990819","266,68682421489893","238,6484466590094","79,9154445699082","55,0686947064614","54,791114910233446","64,80381599688907","75,96979221842622","84,48354722624717","106,57479062863115","117,71635630246897"
33,1,48,2,28,2,"0,2","0,2",48,2,28,2,"0,001",60,20,32,24,57,60,DK1,2 years,2024-01-01,"79,93810319399564","274,9840841340573","233,45034797109804","79,93810319399564","259,40512606937494","233,45034797109807","79,93810319399564","54,0029124811567","53,60680810109517","57,00156270919022","75,87742011338696","92,85130897697087","109,57906527890773","116,6476446972619"
33,1,33,2,48,2,"0,2","0,2",33,2,48,2,"0,001",60,20,32,168,11,31,DK1,2 years,2024-01-01,"79,94622334752755","279,2765495394433","234,28279976510373","79,94622334752755","260,23969699192185","234,28279976510368","79,94622334752754","54,155716013137145","50,868320466338616","65,4244347050975","77,65690499362056","90,02161819426004","105,2334397340382","116,26312932620074"
33,1,48,2,48,2,"0,0","0,0",48,2,48,2,"0,0005",60,20,32,24,35,55,DK1,2 years,2024-01-01,"79,98623458209451","271,4704958080428","231,5203189019522","79,98623458209451","256,16628636574785","231,52031890195227","79,98623458209453","61,56810647299072","50,39892815995532","58,89226902735259","81,51998194237933","90,56219517640194","106,38906802468945","110,5730932708922"
33,1,48,2,28,2,"0,0","0,2",48,2,28,2,"0,001",60,20,32,168,43,60,DK1,2 years,2024-01-01,"80,06288116936622","266,26629319830937","228,18657559488915","80,06288116936622","252,03215742494567","228,18657559488915","80,06288116936621","52,20296334665481","54,50004466838686","66,84843493197582","80,44053752280801","89,61426281017006","100,42019747644441","116,41372742912355"
33,1,48,1,33,1,"0,0","0,0",48,1,33,1,"0,0005",60,20,64,168,55,60,DK1,2 years,2024-01-01,"80,08805130522897","283,0422475663814","235,67411783158457","80,08805130522897","262,39792172826503","235,6741178315845","80,08805130522897","56,93449585393171","47,15538141032887","69,16944787949609","77,1274774505494","89,95265068131935","103,9740616943703","116,30284416660706"
33,1,48,1,28,1,"0,0","0,0",48,1,28,1,"0,001",60,20,32,24,17,37,DK1,2 years,2024-01-01,"80,09067850309646","285,69265756942673","239,16481067458824","80,09067850309646","264,86917537317606","239,16481067458827","80,09067850309646","59,117197282012626","46,88640297441329","63,127744978374594","77,59818123867515","91,17534600627476","105,55909221982432","117,17078482210039"
33,1,48,2,33,2,"0,0","0,2",48,2,33,2,"0,001",60,20,64,168,31,51,DK1,2 years,2024-01-01,"80,12537107843045","278,8359564020157","233,10008607093255","80,12537107843045","263,7788779643158","233,10008607093255","80,12537107843043","60,75809593323241","54,88097535828247","78,24375607980747","78,41899698416405","82,15649994401112","98,41776079394697","108,00151245556867"
33,1,48,2,33,2,"0,0","0,0",48,2,33,2,"0,001",60,20,32,168,14,34,DK1,2 years,2024-01-01,"80,15095146660069","283,1749605997033","237,63587628616048","80,15095146660069","265,2797985367336","237,6358762861605","80,15095146660069","55,58102348123036","51,25609301941076","67,22976137743407","77,43629578398743","88,87964619510464","102,53016500583051","118,1436754032071"
33,1,48,2,48,1,"0,0","0,0",48,2,48,1,"0,001",60,20,32,168,10,30,DK1,2 years,2024-01-01,"80,1884328450432","280,8716859335492","233,08163115110779","80,1884328450432","261,0431067474066","233,08163115110784","80,1884328450432","55,79765032929079","53,65761194126138","68,32698903387546","79,40250552719304","94,44750923011526","102,31258511160897","107,37417874195741"
33,1,48,2,48,2,"0,2","0,2",48,2,48,2,"0,0005",60,20,64,24,40,60,DK1,2 years,2024-01-01,"80,21082481637403","279,5458359624892","235,29649136133057","80,21082481637403","264,22653166417024","235,29649136133062","80,210824816374","56,160200544567815","57,42367209563658","71,36647316160756","80,31376999071337","83,13247262985993","103,55021895339804","109,5289663388348"
33,1,33,2,48,2,"0,2","0,2",33,2,48,2,"0,0005",60,20,64,24,42,60,DK1,2 years,2024-01-01,"80,22928007457072","273,9630345000028","232,947136478072","80,22928007457072","259,60833086332826","232,947136478072","80,22928007457072","53,83471254298515","63,58746997661902","70,34594325753652","81,42437350317164","86,57595193489269","96,76641501924405","109,070094287546"
33,1,48,2,48,1,"0,0","0,0",48,2,48,1,"0,0005",60,20,64,168,41,60,DK1,2 years,2024-01-01,"80,2713656156065","276,54427095336143","232,7402713859251","80,2713656156065","259,28346108719415","232,74027138592515","80,27136561560648","54,756618321083735","53,185759224139346","71,88864657933348","76,77970564221437","91,55859657221444","102,265488622975","111,46474434728506"
33,1,48,1,33,1,"0,0","0,0",48,1,33,1,"0,001",60,20,64,168,31,51,DK1,2 years,2024-01-01,"80,32215347978533","274,3753888633596","229,48826191935538","80,32215347978533","255,50407755972623","229,48826191935538","80,32215347978534","53,54755155408765","48,99084459355991","65,9584776831503","79,32754899651809","95,68221516487306","102,88664699345587","115,86178937285246"
33,1,48,2,48,2,"0,0","0,0",48,2,48,2,"0,001",60,20,32,168,22,42,DK1,2 years,2024-01-01,"80,39377307791507","269,7039754506077","227,48964555143502","80,39377307791507","253,62228907736127","227,489645551435","80,39377307791506","50,73835654990964","55,11078886001245","60,4350543251502","79,87748436054189","93,55690819334552","107,00043619903026","116,03738305741544"
33,1,48,1,33,1,"0,0","0,0",48,1,33,1,"0,0005",60,20,32,168,30,50,DK1,2 years,2024-01-01,"80,40115872944668","278,34417989580425","230,36651023960522","80,40115872944668","258,6328846379132","230,36651023960525","80,40115872944668","54,392443998782596","47,517464896044444","64,8793975360677","78,99609490654464","93,9945295676033","108,25714217416377","114,7710380269203"
33,1,48,1,48,2,"0,0","0,0",48,1,48,2,"0,001",60,20,64,24,22,42,DK1,2 years,2024-01-01,"80,57550446217579","275,3350438001538","229,65647281226802","80,57550446217579","256,5893957520703","229,65647281226805","80,5755044621758","55,27310155529057","52,741278209317116","65,55129959474905","75,55226318622938","87,85532099113514","106,15508681064347","120,90018088786579"
33,1,48,2,33,1,"0,0","0,0",48,2,33,1,"0,0005",60,20,64,168,58,60,DK1,2 years,2024-01-01,"80,60891415394427","283,5071985665393","236,7791184601702","80,60891415394427","263,98326132333483","236,77911846017014","80,60891415394427","58,27077290266348","48,497207274912085","63,99682231760026","80,3147728628381","94,69431407502785","103,03605486536186","115,45245477920626"
33,1,48,2,28,1,"0,0","0,0",48,2,28,1,"0,001",60,20,64,24,33,53,DK1,2 years,2024-01-01,"80,63404287174943","281,95001914851474","233,12021083346076","80,63404287174943","259,74229552857895","233,1202108334608","80,63404287174944","54,07897454019797","47,37674402614772","66,79938861348715","80,21998700926675","93,42678920793574","103,72999645264794","118,80642025256282"
33,1,48,1,28,2,"0,0","0,2",48,1,28,2,"0,0005",60,20,64,24,60,60,DK1,2 years,2024-01-01,"80,75902448068453","289,5375896906396","243,46499172255693","80,75902448068453","272,86330747632746","243,46499172255693","80,75902448068452","59,780623889983545","57,522048975739715","64,77583547764401","73,10794609858358","84,2952984636294","103,5341420349375","122,29727642427396"
33,1,48,2,48,1,"0,0","0,0",48,2,48,1,"0,0005",60,20,32,168,20,40,DK1,2 years,2024-01-01,"80,77508052537648","280,1625701053756","236,08918721741986","80,77508052537648","262,26541910985213","236,0891872174199","80,77508052537648","54,77708151470797","52,7695147505788","72,41560531883496","79,52642125793874","92,9345194103777","105,56729268023804","107,43512874495916"
33,1,48,2,48,1,"0,0","0,0",48,2,48,1,"0,0005",60,20,64,24,45,60,DK1,2 years,2024-01-01,"80,87987132590193","273,5988310853073","229,25411347112845","80,87987132590193","256,2541398862654","229,25411347112845","80,87987132590193","52,22721657002499","56,860415968473724","71,45810563306152","86,33080744294648","88,8852034776306","100,19900891978989","110,19834126938632"
33,1,48,2,28,2,"0,2","0,2",48,2,28,2,"0,0005",60,20,32,168,34,54,DK1,2 years,2024-01-01,"81,26170979596685","290,63529893540095","242,72826337869583","81,26170979596685","270,89497837199696","242,72826337869586","81,26170979596688","56,10755341343027","48,76527390907725","63,835290659153685","75,53260221303611","91,27823330012419","109,59632081734102","123,71669425960548"
33,1,48,1,28,2,"0,0","0,2",48,1,28,2,"0,0005",60,20,64,168,60,60,DK1,2 years,2024-01-01,"81,57345257669286","291,06925476139725","243,5295748992233","81,57345257669286","273,4898684962843","243,52957489922332","81,57345257669286","59,687334220200825","54,11534094064705","71,92112469391512","75,61531812368543","83,46815823678256","102,67531098871805","123,53158083290108"
33,1,48,1,33,1,"0,0","0,0",48,1,33,1,"0,0005",60,20,32,24,39,59,DK1,2 years,2024-01-01,"81,58546810273575","276,7824301207701","229,85919664139107","81,58546810273575","258,6622029149593","229,859196641391","81,58546810273573","56,25514291227522","53,27619663195346","67,58020279794167","81,09287324226625","89,8837588205848","106,56990740229328","116,44019491183553"
33,1,48,2,48,1,"0,2","0,0",48,2,48,1,"0,0005",60,20,32,168,19,39,DK1,2 years,2024-01-01,"81,68638874091108","284,36135470741533","238,0909418969337","81,68638874091108","265,0681950923997","238,09094189693374","81,6863887409111","57,84347610868305","52,88517269626372","70,81484247829098","80,82201951490455","93,5719341283208","104,36762953634542","111,49964672356907"
33,1,48,2,28,2,"0,2","0,0",48,2,28,2,"0,001",60,20,32,168,21,41,DK1,2 years,2024-01-01,"81,69592237322613","283,38626815488993","238,47828278212444","81,69592237322613","264,23065723011297","238,47828278212447","81,69592237322613","60,46120801339113","46,96966479260696","56,40325682254725","79,28479454451167","95,2217700800104","106,53396116549632","126,99680119401914"
33,1,48,1,33,2,"0,0","0,0",48,1,33,2,"0,001",60,20,32,24,15,35,DK1,2 years,2024-01-01,"81,73152670800714","283,0741621465788","236,17358633239365","81,73152670800714","263,9013724084004","236,17358633239363","81,73152670800712","55,2112299764641","54,27567623032391","72,46904085590424","76,69968837037555","88,56279649482292","105,27868165217441","119,62357337598482"
33,1,48,2,48,2,"0,0","0,0",48,2,48,2,"0,001",60,20,64,24,37,57,DK1,2 years,2024-01-01,"81,775918277713","275,3660142197954","234,82933569184058","81,775918277713","258,9556775247903","234,8293356918406","81,77591827771302","55,89421864406671","50,322219219067705","61,24531839753971","84,56593477642247","97,56670222844642","104,63142181009647","118,20561286835161"
33,1,48,1,28,1,"0,0","0,0",48,1,28,1,"0,0005",60,20,64,24,60,60,DK1,2 years,2024-01-01,"81,8072613796993","296,53879177987295","245,7796416478413","81,8072613796993","274,2541043082906","245,77964164784132","81,80726137969931","57,78316454367609","46,92409273066931","69,20002829185688","76,73619815512966","92,90570738286561","106,56566032910605","122,5359782245915"
33,1,48,2,33,2,"0,0","0,2",48,2,33,2,"0,001",60,20,32,24,22,42,DK1,2 years,2024-01-01,"81,81750538843859","269,9067479604514","230,368870475017","81,81750538843859","253,84251140629704","230,36887047501702","81,81750538843859","51,27952675100222","53,98113568976416","71,30557168679832","84,64141472192884","99,42301469186316","107,8500089040338","104,24186527367968"
33,1,48,1,48,2,"0,0","0,0",48,1,48,2,"0,001",60,20,32,24,10,30,DK1,2 years,2024-01-01,"81,83414065097926","285,4029632925937","235,74718039990796","81,83414065097926","266,57414814017693","235,7471803999079","81,83414065097926","55,3608528621219","53,4380154768583","68,65739634003451","80,40463412332713","89,87498951184959","102,43885212052791","122,66424412213556"
33,1,48,2,28,1,"0,0","0,0",48,2,28,1,"0,001",60,20,32,24,17,37,DK1,2 years,2024-01-01,"81,89178335979676","284,65416977655286","238,08351245184383","81,89178335979676","262,7957130579974","238,08351245184377","81,89178335979675","55,37874517478228","47,03905440501967","64,03586088275227","83,75994472226239","93,14676470170588","106,82232765853854","123,05978597351633"
33,1,48,2,33,1,"0,2","0,0",48,2,33,1,"0,0005",60,20,64,168,59,60,DK1,2 years,2024-01-01,"82,0999141947756","286,38318545434623","239,5962056926124","82,0999141947756","265,42569246409187","239,5962056926124","82,0999141947756","56,11351954121841","45,897250011680306","66,77458460035702","79,63865441139414","98,64131425950167","107,89335569092411","119,74072084835353"
33,1,48,2,28,1,"0,2","0,0",48,2,28,1,"0,001",60,20,64,168,34,54,DK1,2 years,2024-01-01,"82,1412160745492","280,31996892229273","233,3316385396409","82,1412160745492","259,4557924182721","233,33163853964092","82,14121607454922","54,41662446501829","51,53517209768604","68,29169825739467","83,4672516002312","94,2875874818927","103,96633571734094","119,02384290228065"
33,1,48,2,28,2,"0,0","0,2",48,2,28,2,"0,001",60,20,64,24,30,50,DK1,2 years,2024-01-01,"82,1832692758233","294,1942908472274","246,29571629992114","82,1832692758233","274,99131091677515","246,2957162999211","82,18326927582329","61,75808228133483","53,46835089050015","73,27475733530619","79,52138564458498","85,11922446719754","102,72860522075983","119,41247909107958"
33,1,48,1,28,2,"0,0","0,0",48,1,28,2,"0,0005",60,20,64,24,60,60,DK1,2 years,2024-01-01,"82,49391342469679","297,57849940264185","248,2717517817785","82,49391342469679","278,57475220836596","248,27175178177845","82,49391342469679","64,05432916985896","57,90564824339001","74,30155504788088","71,67405530520692","85,22884769270746","107,13198409092854","117,1609744229047"
33,1,48,2,28,2,"0,2","0,2",48,2,28,2,"0,0005",60,20,64,24,60,60,DK1,2 years,2024-01-01,"82,60936783840224","306,26087215308655","253,1145822149756","82,60936783840224","285,2507306271694","253,11458221497557","82,60936783840224","59,80470961984214","45,62841864234817","65,44354857532497","75,49875010742451","92,74485920052575","107,7114352272743","131,43385349607576"
33,1,48,2,28,2,"0,0","0,2",48,2,28,2,"0,001",60,20,32,24,17,37,DK1,2 years,2024-01-01,"82,71504243362287","286,25485096190795","238,45674178988838","82,71504243362287","267,1410650764105","238,45674178988838","82,71504243362287","55,06069588859114","59,14429806946919","72,17248890496026","86,21698327634209","90,96817465514113","106,28309218441211","109,15956405644422"
33,1,48,2,28,1,"0,0","0,0",48,2,28,1,"0,001",60,20,64,168,39,59,DK1,2 years,2024-01-01,"82,78909126431682","274,12669038719446","230,33754098736995","82,78909126431682","255,86964654550374","230,33754098736995","82,78909126431681","54,24568661064119","52,8050071487791","62,278758863462215","86,34888243392683","95,72252334240277","106,1191385682192","122,0036418827865"
33,1,48,2,28,1,"0,2","0,0",48,2,28,1,"0,0005",60,20,64,168,60,60,DK1,2 years,2024-01-01,"82,88172706910673","294,15075948997526","246,4045597998217","82,88172706910673","272,7759493796253","246,40455979982167","82,88172706910674","59,583200218743414","49,27533190715558","69,19536078208071","78,33590253749773","93,09703712811287","110,70099601478324","119,98426089537354"
33,1,48,2,48,2,"0,2","0,0",48,2,48,2,"0,0005",60,20,32,168,26,46,DK1,2 years,2024-01-01,"82,90414763952836","290,39212665342643","247,1999189533934","82,90414763952836","272,8143169732995","247,1999189533934","82,90414763952835","59,901716226571324","50,50595940079295","64,37877771676273","81,86971959653415","88,16053429775843","111,00118019553855","124,51114604274034"
33,1,48,2,28,2,"0,0","0,2",48,2,28,2,"0,0005",60,20,64,24,60,60,DK1,2 years,2024-01-01,"83,26978706817786","299,38168611618096","247,3439594280516","83,26978706817786","278,97940371655613","247,3439594280516","83,26978706817786","59,38955293616931","45,143400148471","64,90857055178623","74,71620579162067","84,77126286690998","115,87005978129321","138,08945740099466"
33,1,48,2,48,1,"0,2","0,0",48,2,48,1,"0,0005",60,20,64,168,34,54,DK1,2 years,2024-01-01,"83,38841547979183","295,98412032604466","247,61789683205285","83,38841547979183","275,1303183602097","247,61789683205285","83,38841547979185","58,97865530872165","51,53142838415688","74,23143067749137","82,65620099344144","94,48846751052714","108,02814975810202","113,8045757261023"
33,1,48,2,48,2,"0,0","0,0",48,2,48,2,"0,0005",60,20,64,168,49,60,DK1,2 years,2024-01-01,"83,42931396225295","279,4018171665324","238,0633592231306","83,42931396225295","264,48677610485356","238,06335922313062","83,42931396225296","56,690953138723714","55,89681699519286","73,90740626263919","86,54246234696194","90,88177837828837","105,0699798847075","115,0158007292571"
33,1,48,2,28,2,"0,0","0,0",48,2,28,2,"0,001",60,20,32,168,21,41,DK1,2 years,2024-01-01,"83,47382375062148","292,60753748027037","244,98688232649016","83,47382375062148","271,06393429282576","244,98688232649013","83,47382375062146","54,29297479554421","51,7488067620159","62,044280134141204","87,05469624332041","101,03581992969538","112,92234928161993","115,21783910801322"
33,1,48,2,48,2,"0,0","0,2",48,2,48,2,"0,0005",60,20,64,168,35,55,DK1,2 years,2024-01-01,"83,54707345195771","296,455864106199","247,210356788258","83,54707345195771","277,82569959349","247,210356788258","83,5470734519577","59,89523369462343","49,58846972702975","73,75459997669104","83,59582672365197","90,99682238303035","108,65428961636266","118,34427204231477"
33,1,48,2,28,2,"0,0","0,2",48,2,28,2,"0,0005",60,20,64,168,60,60,DK1,2 years,2024-01-01,"83,58811017217062","290,18662700719807","242,74542422591412","83,58811017217062","273,8898316211047","242,7454242259141","83,58811017217063","63,0470774240972","55,41735439634673","81,48518907331606","82,94992063069475","85,40014127440163","103,70915387465443","113,10793453168358"
33,1,48,2,48,1,"0,2","0,0",48,2,48,1,"0,0005",60,20,64,24,38,58,DK1,2 years,2024-01-01,"83,72978754996272","290,27435092677666","241,50721013994092","83,72978754996272","268,9372966114939","241,50721013994092","83,72978754996271","56,48447134254705","50,851280571935334","68,47486941470683","83,41077825032833","97,867342760044","109,59826717570472","119,42150333447276"
33,1,48,2,33,1,"0,2","0,0",48,2,33,1,"0,001",60,20,32,24,39,59,DK1,2 years,2024-01-01,"83,88724895903486","274,2024706319412","236,3962670275058","83,88724895903486","260,05058888575996","236,3962670275058","83,88724895903488","55,39862652603004","56,40399013755457","70,55849434099741","82,43744912383487","94,29221786969144","107,5390944710991","120,58087024403662"
