fe_latent_dim,fe_dense_layers,enc_hidden_size,enc_layers,dec_hidden_size,encoder_hidden_size,layers,decoder_hidden_size,learning_rate,max_epochs,patience,batch_size,sequence_length,dropout,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
33,1,48,2,48,48,2,48,"0,001",60,10,32,168,"0,2",35,45,DK1,2 years,2024-01-01,"79,98024216211942","271,62650985993554","228,12096700522395","79,98024216211942","252,31667225450255","228,12096700522397","79,98024216211942","57,67759435581293","50,93293885334164","54,384212190934406","73,6194334311011","91,36371529876872","107,04504522132221","124,83875578355493"
33,1,48,2,48,48,2,48,"0,0005",60,10,32,24,"0,0",35,45,DK1,2 years,2024-01-01,"79,98623458209451","271,4704958080428","231,5203189019522","79,98623458209451","256,16628636574785","231,52031890195227","79,98623458209453","61,56810647299072","50,39892815995532","58,89226902735259","81,51998194237933","90,56219517640194","106,38906802468945","110,5730932708922"
33,1,48,1,33,48,1,33,"0,0005",60,10,64,168,"0,0",55,60,DK1,2 years,2024-01-01,"80,08805130522897","283,0422475663814","235,67411783158457","80,08805130522897","262,39792172826503","235,6741178315845","80,08805130522897","56,93449585393171","47,15538141032887","69,16944787949609","77,1274774505494","89,95265068131935","103,9740616943703","116,30284416660706"
33,1,48,1,28,48,1,28,"0,001",60,10,32,24,"0,0",17,27,DK1,2 years,2024-01-01,"80,09067850309646","285,69265756942673","239,16481067458824","80,09067850309646","264,86917537317606","239,16481067458827","80,09067850309646","59,117197282012626","46,88640297441329","63,127744978374594","77,59818123867515","91,17534600627476","105,55909221982432","117,17078482210039"
33,1,48,2,33,48,2,33,"0,001",60,10,32,168,"0,0",14,24,DK1,2 years,2024-01-01,"80,15095146660069","283,1749605997033","237,63587628616048","80,15095146660069","265,2797985367336","237,6358762861605","80,15095146660069","55,58102348123036","51,25609301941076","67,22976137743407","77,43629578398743","88,87964619510464","102,53016500583051","118,1436754032071"
33,1,48,2,48,48,2,48,"0,0005",60,10,64,24,"0,2",40,50,DK1,2 years,2024-01-01,"80,21082481637403","279,5458359624892","235,29649136133057","80,21082481637403","264,22653166417024","235,29649136133062","80,210824816374","56,160200544567815","57,42367209563658","71,36647316160756","80,31376999071337","83,13247262985993","103,55021895339804","109,5289663388348"
33,1,48,1,33,48,1,33,"0,001",60,10,64,168,"0,0",31,41,DK1,2 years,2024-01-01,"80,32215347978533","274,3753888633596","229,48826191935538","80,32215347978533","255,50407755972623","229,48826191935538","80,32215347978534","53,54755155408765","48,99084459355991","65,9584776831503","79,32754899651809","95,68221516487306","102,88664699345587","115,86178937285246"
33,1,48,2,48,48,2,48,"0,001",60,10,32,168,"0,0",22,32,DK1,2 years,2024-01-01,"80,39377307791507","269,7039754506077","227,48964555143502","80,39377307791507","253,62228907736127","227,489645551435","80,39377307791506","50,73835654990964","55,11078886001245","60,4350543251502","79,87748436054189","93,55690819334552","107,00043619903026","116,03738305741544"
33,1,48,1,33,48,1,33,"0,0005",60,10,32,168,"0,0",30,40,DK1,2 years,2024-01-01,"80,40115872944668","278,34417989580425","230,36651023960522","80,40115872944668","258,6328846379132","230,36651023960525","80,40115872944668","54,392443998782596","47,517464896044444","64,8793975360677","78,99609490654464","93,9945295676033","108,25714217416377","114,7710380269203"
33,1,48,2,48,48,2,48,"0,0005",60,10,32,168,"0,0",23,33,DK1,2 years,2024-01-01,"80,62015813224482","277,2465632253875","233,47578052266968","80,62015813224482","261,62098826107336","233,47578052266968","80,62015813224481","55,768397017127015","60,78027856346287","69,34959700975","69,5650367818629","81,0907534942743","105,73099217346332","122,05605188577334"
33,1,48,2,28,48,2,28,"0,0005",60,10,32,168,"0,2",34,44,DK1,2 years,2024-01-01,"81,26170979596685","290,63529893540095","242,72826337869583","81,26170979596685","270,89497837199696","242,72826337869586","81,26170979596688","56,10755341343027","48,76527390907725","63,835290659153685","75,53260221303611","91,27823330012419","109,59632081734102","123,71669425960548"
33,1,48,1,33,48,1,33,"0,001",60,10,32,168,"0,0",16,26,DK1,2 years,2024-01-01,"81,43952437444362","277,74432034237543","233,3844479665155","81,43952437444362","258,84403163446746","233,38444796651547","81,43952437444365","56,46986363458244","48,793571438033695","61,94911491377164","79,48609298147244","97,56535597083192","109,25241468562625","116,56025699678703"
33,1,48,1,33,48,1,33,"0,0005",60,10,32,24,"0,0",39,49,DK1,2 years,2024-01-01,"81,58546810273575","276,7824301207701","229,85919664139107","81,58546810273575","258,6622029149593","229,859196641391","81,58546810273573","56,25514291227522","53,27619663195346","67,58020279794167","81,09287324226625","89,8837588205848","106,56990740229328","116,44019491183553"
33,1,48,2,48,48,2,48,"0,001",60,10,64,24,"0,0",22,32,DK1,2 years,2024-01-01,"82,05370571577365","287,57332584107667","241,89539654292298","82,05370571577365","268,13154429216996","241,895396542923","82,05370571577365","57,82259724121957","50,29187448944374","63,315705328888406","81,52546463274827","90,63957890032405","108,29484520078157","122,48587421700995"
33,1,48,2,28,48,2,28,"0,001",60,10,32,24,"0,2",29,39,DK1,2 years,2024-01-01,"82,30861809967138","273,1600071278191","233,60482802434777","82,30861809967138","256,2110735022106","233,60482802434777","82,30861809967139","55,52527010234543","53,31654462570085","59,09468660799014","80,24886253021428","95,08779497959753","110,15690254170876","122,73026531014267"
33,1,48,2,28,48,2,28,"0,001",60,10,32,24,"0,0",27,37,DK1,2 years,2024-01-01,"82,54841129938158","270,74794587121687","229,37520422491156","82,54841129938158","257,76175483387715","229,37520422491158","82,54841129938158","61,56640868586997","66,7384754047805","67,60294659264709","78,32562411131981","92,85273308927724","97,25197030542824","113,50072090634836"
33,1,48,2,28,48,2,28,"0,0005",60,10,64,24,"0,2",60,60,DK1,2 years,2024-01-01,"82,60936783840224","306,26087215308655","253,1145822149756","82,60936783840224","285,2507306271694","253,11458221497557","82,60936783840224","59,80470961984214","45,62841864234817","65,44354857532497","75,49875010742451","92,74485920052575","107,7114352272743","131,43385349607576"
33,1,48,2,48,48,2,48,"0,0005",60,10,64,168,"0,0",49,59,DK1,2 years,2024-01-01,"83,42931396225295","279,4018171665324","238,0633592231306","83,42931396225295","264,48677610485356","238,06335922313062","83,42931396225296","56,690953138723714","55,89681699519286","73,90740626263919","86,54246234696194","90,88177837828837","105,0699798847075","115,0158007292571"
33,1,48,2,28,48,2,28,"0,001",60,10,32,168,"0,0",21,31,DK1,2 years,2024-01-01,"83,47382375062148","292,60753748027037","244,98688232649016","83,47382375062148","271,06393429282576","244,98688232649013","83,47382375062146","54,29297479554421","51,7488067620159","62,044280134141204","87,05469624332041","101,03581992969538","112,92234928161993","115,21783910801322"
33,1,48,2,33,48,2,33,"0,001",60,10,64,24,"0,2",28,38,DK1,2 years,2024-01-01,"84,67234701171469","294,442945999453","249,4930010313941","84,67234701171469","277,1919525781932","249,49300103139413","84,67234701171469","57,994569106348585","59,780214810932236","74,81475177556672","86,3452749902183","87,61420521488778","105,13513312195396","121,0222800620953"
33,1,48,1,33,48,1,33,"0,001",60,10,32,24,"0,0",16,26,DK1,2 years,2024-01-01,"84,68044359112633","279,68475960614575","233,85739421905845","84,68044359112633","260,5934647960402","233,85739421905848","84,68044359112632","54,762963855851936","52,092143114278315","63,62259364715223","81,28053693142601","96,33700722224188","115,17109577883713","129,4967645880968"
33,1,48,1,48,48,1,48,"0,0005",60,10,64,24,"0,0",35,45,DK1,2 years,2024-01-01,"84,70224037235046","295,0919077587341","248,0693637773286","84,70224037235046","274,57829587808254","248,0693637773286","84,70224037235047","64,04308052944228","53,57961416464185","73,28422199933222","83,44775104252638","91,62795426669969","107,74215482063565","119,19090578317514"
33,1,48,2,33,48,2,33,"0,0005",60,10,64,24,"0,0",57,60,DK1,2 years,2024-01-01,"85,57382633888953","299,2991142482124","249,98312377113513","85,57382633888953","279,0600174135403","249,98312377113513","85,5738263388895","62,13630681666773","51,79133239561692","67,25218309512987","80,0250227332719","93,39099302421683","114,27625640596739","130,14468990135603"
33,1,48,1,48,48,1,48,"0,0005",60,10,64,168,"0,0",38,48,DK1,2 years,2024-01-01,"87,75851028653324","300,9843284729525","254,21886121204557","87,75851028653324","281,98182531536037","254,21886121204554","87,75851028653325","62,0370274888561","53,479301142415","78,85100260819064","83,60405555076215","97,79859633094061","110,31413270459701","128,22545617997122"
33,1,48,1,28,48,1,28,"0,0005",60,10,64,168,"0,0",60,60,DK1,2 years,2024-01-01,"87,84099017953028","307,9951174162997","254,29156909373285","87,84099017953028","282,9963900583011","254,29156909373282","87,84099017953028","60,17137264921871","50,618982507410244","74,9601036067118","80,11914247232302","106,58399777498015","116,40845071498896","126,02488153107905"
33,1,48,2,33,48,2,33,"0,0005",60,10,64,168,"0,0",57,60,DK1,2 years,2024-01-01,"88,63628907096394","302,90805711566753","253,13863516793015","88,63628907096394","282,41455457048073","253,13863516793018","88,63628907096394","62,45034280971288","59,01462005693698","74,47368703263557","87,32917133017013","98,69913005329391","111,85863513171523","126,62843708228283"
33,1,48,2,28,48,2,28,"0,0005",60,10,64,168,"0,2",60,60,DK1,2 years,2024-01-01,"88,67513817166916","314,1022768605585","264,33063837286545","88,67513817166916","292,5416830014223","264,33063837286545","88,67513817166916","62,76388052129248","53,13862572682463","72,43266381129006","84,90936088221699","91,74721872716194","116,96059140596208","138,77362612693594"
33,1,48,1,28,48,1,28,"0,0005",60,10,64,24,"0,0",29,39,DK1,2 years,2024-01-01,"111,40941769163214","364,2838386577056","311,42199537003904","111,40941769163214","338,5942843674747","311,4219953700391","111,40941769163214","93,24824518613568","85,99377906760708","113,87621707936464","109,88371813469146","114,56178974237659","123,8098688991211","138,4923057321284"
