n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,"0,01",15,-1,1,"0,8",1,"1,0","0,0","0,0","56,51273168566954","338,3534248830316","241,31931883976205","56,51273168566954","284,8122444773813","241,31931883976205","56,51273168566954","50,83933602984061","44,69943404521645","54,85045312614355","46,560698620816815","49,86444635720828","61,7099081728999","87,0648454475612"
200,"0,01",15,-1,20,"0,8",1,"1,0","0,0","0,0","56,59579827149554","337,4136570579772","240,1552648858874","56,59579827149554","283,57165857998353","240,1552648858874","56,595798271495546","50,734056157283206","44,5423088696599","54,7389207249055","46,6216183295971","50,34226268344232","62,19681437292307","86,9946067626577"
200,"0,01",15,-1,50,"0,8",1,"1,0","0,0","0,0","56,6002024735258","337,4673933266906","241,38474137600474","56,6002024735258","284,58334476346926","241,3847413760047","56,600202473525805","50,913537884842476","44,78798455721217","54,93215361845762","46,6096903115461","49,89694702424211","61,971041131792774","87,09006278658732"
200,"0,01",15,-1,20,"1,0",1,"1,0","0,0","0,0","56,693600154432374","337,0585083453183","241,60929616728032","56,693600154432374","284,9166910551998","241,60929616728032","56,69360015443237","50,98790178484881","44,99937211176638","54,8426739952198","46,72567908925582","50,18940438059306","62,028908236284195","87,08126148305854"
200,"0,01",15,-1,50,"1,0",1,"1,0","0,0","0,0","56,71012640526743","337,14836168737395","241,86460559262764","56,71012640526743","285,1508022723378","241,86460559262767","56,71012640526743","51,00470539857129","44,93237830985186","54,804203058274425","46,72104570334858","50,2565057355224","62,12357823086801","87,12846840043542"
200,"0,01",15,-1,1,"1,0",1,"1,0","0,0","0,0","56,72680852376534","336,579011038576","241,59797244433227","56,72680852376534","284,8523846878265","241,59797244433227","56,726808523765335","50,96576417383659","44,92527576452506","54,797502806705694","46,66432835894643","50,22003584077685","62,17298646464093","87,34176625692585"
200,"0,01",63,-1,20,"1,0",1,"1,0","0,0","0,0","56,754997931428925","351,27563843058425","242,78361124140105","56,754997931428925","290,6819418862852","242,78361124140105","56,754997931428925","51,658797618573466","46,20559760164666","54,89060526978243","46,60754816489111","50,9052204535537","62,97369374380706","84,04352266774802"
200,"0,01",127,-1,50,"0,8",1,"1,0","0,0","0,0","56,82402337906626","350,9768654490904","242,2928026459217","56,82402337906626","289,6503949800757","242,2928026459217","56,824023379066254","51,41038800694544","45,64343545633376","54,959121854075924","45,65730708582763","50,23541011333474","63,00461555138518","86,85788558556112"
200,"0,01",127,-1,50,"1,0",1,"1,0","0,0","0,0","56,838328434004865","351,23338610184805","242,60808604294428","56,838328434004865","289,76337939092144","242,60808604294425","56,83832843400487","51,56723104992868","45,791147251424505","55,10189011526406","45,943093081562964","50,10297846868009","62,6601401392531","86,70181893192067"
200,"0,01",63,-1,1,"0,8",1,"1,0","0,0","0,0","57,21260910820494","348,29406373077427","244,19513050754824","57,21260910820494","290,88630888816925","244,1951305075482","57,212609108204944","51,300669319057675","46,13916374903847","54,78935692807357","46,55827397636153","50,56250950319196","63,62168595153766","87,51660433017372"
