n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,"0,01",15,-1,20,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"57,386404607228265","284,10464158904216","234,83935432185547","57,386404607228265","273,18155276365525","234,8393543218555","57,386404607228265","53,93601910005613","48,768424237388","47,92308359613142","49,9797988780479","51,66243098273722","60,9222090737757","88,51286638246151"
200,"0,01",15,-1,1,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"57,48545714671804","284,25520881565046","235,15277411780147","57,48545714671804","273,35433582565616","235,15277411780153","57,48545714671804","54,05529504549939","48,817887872643205","47,87990804980349","50,40747464345021","51,91537759936091","60,85212139906247","88,47013541720662"
200,"0,01",15,-1,1,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"57,50183240086318","284,24783846152036","235,1188836894828","57,50183240086318","273,4463965546875","235,11888368948283","57,50183240086318","54,1597054762515","48,75835961379062","47,92626523567344","50,15786322187309","51,76473561589481","61,039918166497316","88,70597947606146"
200,"0,01",15,-1,50,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"57,52766081884014","284,2828858037438","235,18047411288887","57,52766081884014","273,4472228969269","235,18047411288885","57,52766081884015","54,11929669813176","48,85749169274979","47,90400296861122","50,18651932139953","51,83432021440204","60,97092379484533","88,8210710417413"
200,"0,01",15,-1,20,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"57,56474041537245","284,61034977268935","235,5217332782912","57,56474041537245","273,7145132759502","235,52173327829118","57,56474041537245","54,15677883080279","49,01364370518144","47,91484311760658","50,429219531878005","51,9441771659821","60,94748254833094","88,54703800782528"
200,"0,01",15,-1,50,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"57,64587193899544","284,58846673324456","235,60267662079514","57,64587193899544","273,7321289688076","235,60267662079514","57,645871938995434","54,11269492944315","49,00460914831801","47,914854831593544","50,65842361120569","52,13637443552213","60,92776068670386","88,76638593018167"
200,"0,01",127,-1,1,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,31480259216741","287,5342710546996","240,23887642276404","59,31480259216741","277,3906915038181","240,23887642276404","59,3148025921674","55,97955387887794","48,93936531371621","49,26995625087572","53,655788979189765","55,013450661485464","63,574663400504974","88,7708396605218"
200,"0,01",127,-1,50,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,38371913047548","287,1880787294467","240,19876238039942","59,38371913047548","277,4619496139793","240,19876238039942","59,38371913047548","55,73792614651622","49,194933704647426","49,05552904339184","53,28620513965518","54,63759279284426","64,82592534895119","88,94792173732225"
200,"0,01",63,-1,50,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,53491045872029","287,57856602669483","240,4672615916138","59,53491045872029","277,2876352211575","240,4672615916138","59,53491045872028","55,73640324976584","49,1143883259368","49,13236019952431","54,583684921379074","56,14771591286836","62,70941584929449","89,32040475227312"
200,"0,01",127,-1,20,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,55651467628983","287,9149104092254","240,78613622536594","59,55651467628983","278,08326142490387","240,78613622536594","59,55651467628983","55,8786928924002","48,84917842031954","49,22715430999867","53,52730719479783","55,0021314568508","64,70401865498437","89,70711980467738"
200,"0,01",127,-1,1,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,63407977493843","287,81017355213487","240,73735382146555","59,63407977493843","277,7844231145771","240,73735382146558","59,63407977493843","55,96004293548221","48,8546649146681","49,171952298468575","53,92163709989323","55,544821588402336","63,90548091003242","90,07995867762212"
200,"0,01",127,-1,20,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,68562032088281","287,9840927455509","240,95501047487932","59,68562032088281","278,1170315430799","240,95501047487934","59,68562032088281","56,035659446002285","48,953528894137136","49,174997713867484","53,51487451595177","55,36470565598434","64,69677755041371","90,05879846982296"
200,"0,01",63,-1,50,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,828310774815236","288,0176316543126","241,18410650284176","59,828310774815236","277,91858169264435","241,18410650284176","59,828310774815236","56,009037162801675","49,17113880686702","49,18428422376232","54,604768176066116","56,47536819091286","63,39614529747486","89,95743356582179"
200,"0,01",63,-1,20,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,87796010893456","287,8368257094278","240,98541396202583","59,87796010893456","277,8224806964285","240,98541396202583","59,877960108934545","55,94216927608059","49,10374842070868","48,80587250383676","54,4352170141284","56,76433736827505","63,17487135792602","90,91950482158637"
200,"0,01",127,-1,50,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,90872632771711","288,1375420427108","241,52075404724042","59,90872632771711","278,5327522432773","241,5207540472404","59,908726327717105","56,347247685518695","49,238314386656526","49,264534826934835","53,40026353710667","55,75711841495543","65,32447130248981","90,02913414035778"
200,"0,01",63,-1,1,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"59,99623197648698","288,1864974595273","241,21850536419493","59,99623197648698","278,14096227787513","241,2185053641949","59,996231976486975","55,801570793701615","49,22541998176709","48,610694400154415","54,54136267828626","57,14853118793494","63,22926070896962","91,41678408459495"
200,"0,01",63,-1,20,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"60,04337294898522","288,69102732260353","241,7136050275481","60,04337294898522","278,52517791764416","241,7136050275481","60,04337294898523","56,11351979740945","49,305287089120796","48,917857163916594","54,7307245197033","57,26195227375166","63,26111332079749","90,71315647819728"
200,"0,01",63,-1,1,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"60,211413967547514","289,2200038037057","242,1760573785189","60,211413967547514","279,0673165357953","242,1760573785189","60,211413967547514","56,1858981238791","49,337484141272974","48,701985925690806","54,93193138525406","57,71840191332583","63,43300908588921","91,17118719752065"
500,"0,1",15,-1,20,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"66,16558269131194","294,3998917259114","251,14473161850103","66,16558269131194","285,4365134272361","251,14473161850105","66,16558269131194","59,14337068623801","49,048826142091414","49,03797553528025","59,42790670561472","67,09380933474614","70,87294502185996","108,53424541335315"
50,"0,01",127,-1,50,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"66,70793315911632","437,546566126352","379,57137619911646","66,70793315911632","415,97851575733057","379,57137619911646","66,70793315911631","63,57747691105425","61,478821233763824","59,24455039884887","55,9904814637982","50,544492588609785","75,7305979875189","100,38911153022033"
500,"0,1",15,-1,20,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"66,71775948066313","296,5012836056196","252,8552478244706","66,71775948066313","286,85047680274346","252,85524782447058","66,71775948066315","59,44148750546832","48,77817802039724","49,36064454105077","61,30340406809265","68,5409334530603","72,88578861369298","106,71388016287972"
500,"0,1",15,-1,50,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"66,9692988218853","295,45729455474736","251,70284383371288","66,9692988218853","285,84652989861246","251,70284383371285","66,9692988218853","61,214052671164495","49,07864708714914","48,75900011445007","59,445480973088344","68,75086348886933","72,93846557509926","108,59858184337655"
200,"0,1",15,-1,20,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"66,98429941210347","296,2097326608465","252,76832147038914","66,98429941210347","286,8387618380393","252,76832147038914","66,98429941210347","60,27175252069705","49,59619689614901","49,09786010039525","58,93556677269379","68,88670771737326","71,33550920892579","110,76650266849015"
50,"0,01",127,-1,20,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"67,03813819367106","441,05848165984366","383,22721233361074","67,03813819367106","419,5376671661466","383,22721233361074","67,03813819367106","63,91074278300727","61,793699667874485","59,503863188132584","56,31954967615674","50,929747959680824","76,09588205990129","100,71348202094418"
50,"0,01",127,-1,50,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"67,09384333400449","441,70342364698706","383,8650902696572","67,09384333400449","420,1946970611067","383,8650902696572","67,09384333400449","63,934974434226376","61,815724294586445","59,489029383702594","56,3937949564879","51,04082446487753","76,17214557376282","100,81041023038784"
500,"0,1",15,-1,1,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"67,12498152777661","293,90488725488916","249,85674863317792","67,12498152777661","284,0994050497698","249,8567486331779","67,12498152777661","60,64334927916259","48,741090174333095","48,328684008600604","60,08210460976109","69,06177298498379","72,57870843963187","110,43916119796327"
50,"0,01",127,-1,20,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"67,44004321281557","445,3825625996004","387,7157292872437","67,44004321281557","423,9133771992856","387,71572928724373","67,44004321281558","64,2650489697046","62,18111536571655","59,811746044266904","56,73107647159778","51,4176448956406","76,55045474702749","101,12321599575516"
500,"0,1",15,-1,50,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"67,52170346170982","297,86106656093307","253,88800307766667","67,52170346170982","288,34483761055924","253,8880030776667","67,5217034617098","60,689783329202356","48,77689101846742","49,03120785458476","60,633870794654285","69,88915356827644","72,92020306929088","110,71081459749252"
500,"0,1",63,-1,1,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"67,62550315855779","299,51571290939273","255,31570093465785","67,62550315855779","289,7017891736239","255,31570093465785","67,62550315855779","59,05586967991172","48,73791590520209","49,71411626329002","62,50185978905995","73,00955552239677","72,44720026148876","107,91200468855527"
50,"0,01",127,-1,1,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"67,74336209682036","448,62025296368415","391,10528687672115","67,74336209682036","427,19115727732026","391,10528687672115","67,74336209682038","64,58475941762919","62,495487131233055","60,09198274749993","57,02160980269768","51,74256184281653","76,87424940307417","101,39288433279206"
50,"0,01",127,-1,1,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"67,79880902093991","449,2156779007968","391,7271325244752","67,79880902093991","427,79356710478885","391,7271325244752","67,7988090209399","64,62091854642749","62,55667242524109","60,14652352288615","57,07874573630874","51,80601686047588","76,9373227193631","101,44546333587695"
200,"0,1",15,-1,1,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"68,1377886074688","298,87081928766156","254,25433874479955","68,1377886074688","289,0065727707319","254,25433874479955","68,13778860746879","61,42008481112302","49,252665606152746","48,48226901947276","60,6711631753054","70,26597650820068","73,12190364943515","113,75045748259183"
200,"0,1",15,-1,20,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"68,39136547449864","301,5562814266365","257,32593644001264","68,39136547449864","291,6485251561468","257,32593644001264","68,39136547449866","61,101677670882424","49,36597710398334","49,42209449110307","62,09514957088782","71,17865506130434","74,66950518362816","110,90649923970138"
500,"0,1",15,-1,1,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"68,61890764578558","303,0814188144701","258,53523279782576","68,61890764578558","293,28324573203616","258,53523279782576","68,61890764578558","62,580160456326595","50,859732519199795","49,79318655413832","60,96220457310956","71,57404424921563","73,7926469111193","110,77037825738985"
200,"0,1",63,-1,1,"1,0",1,"1,0","0,0","0,0",3 years,2024-01-01,"68,9047579766814","303,7579213868717","258,88864809893977","68,9047579766814","293,92216548952587","258,88864809893977","68,90475797668138","61,6041343635569","49,097433056408796","50,05393605129798","62,35187346923041","72,7032779602796","74,8949795214857","111,62767141451027"
200,"0,1",63,-1,20,"0,8",1,"1,0","0,0","0,0",3 years,2024-01-01,"68,9557488874805","304,20409434010827","259,43749517306964","68,9557488874805","294,83436471388035","259,43749517306964","68,9557488874805","61,75448682398137","50,135485746067175","50,45349254270606","61,41768503171467","72,07189245873043","76,54204479681201","110,31515481235178"
