max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
7,"0,2",200,"1,0","1,0","64,03577754305434","370,8669826367884","252,24028025823924","64,03577754305434","302,01731404977454","252,24028025823918","64,03577754305435","48,09626699567532","47,81345502372723","59,17334742284892","52,320715835899776","67,65741098283468","78,64966272738602","94,53958381300849"
5,"0,2",600,"1,0","0,7","64,04512107654611","360,7062221265927","255,34495591516622","64,04512107654611","299,5678580957444","255,34495591516628","64,04512107654611","49,43969363691528","47,514931030572136","59,669706615978704","53,45280973474579","67,86602949428804","80,11648590897794","90,25619111434487"
7,"0,1",200,"0,7","0,7","64,04712626945998","362,3223425177","252,58266665934568","64,04712626945998","298,161185869147","252,58266665934568","64,04712626945998","49,094072654469116","47,28285382244907","58,22795757363755","53,26312799636986","69,94455413425118","77,79994012677827","92,71737757826479"
7,"0,2",400,"1,0","0,7","64,05362615513921","355,1139436522017","254,23298230036565","64,05362615513921","299,92410054379604","254,23298230036562","64,05362615513921","50,15984197910224","46,71616796034669","57,949733976584284","53,321910045459774","68,47429736717262","77,34362240977774","94,40980934753121"
7,"0,05",200,"1,0","0,9","64,08149995806625","375,36038313794165","255,0698083584443","64,08149995806625","303,3224821641664","255,0698083584443","64,08149995806626","48,855852889704494","47,674243465377614","59,66470048911569","52,46206898485071","67,34741694259105","77,44829300517674","95,11792392964747"
7,"0,2",200,"1,0","0,7","64,10121996105225","354,7535494464147","253,42331103244237","64,10121996105225","299,0305949473824","253,42331103244234","64,10121996105225","50,141973546723605","46,51638136838031","57,939813453848785","53,149972763129746","68,24295396760999","78,07178579967768","94,64565882799566"
7,"0,1",400,"1,0","0,9","64,1069221452067","374,6584299950549","254,95723356362222","64,1069221452067","304,42423589947856","254,9572335636222","64,1069221452067","48,88571651845621","48,51642127384473","59,83455293453471","53,15003644704363","68,47437386169739","77,61265347118568","92,27470050968451"
7,"0,2",600,"1,0","0,7","64,12213615645217","355,7003498112264","255,01297975072518","64,12213615645217","300,5213811112206","255,0129797507252","64,12213615645217","50,29810073294597","47,07000805932607","58,32867250835679","53,66121294461198","68,27809893902906","77,10890151193004","94,1099583989653"
7,"0,05",600,"0,7","1,0","64,13016551290505","372,0651056494171","254,6829953940446","64,13016551290505","302,23438509715396","254,6829953940446","64,13016551290504","48,64870659987331","49,043494627885536","60,6483048306605","53,57003984013633","68,67618947848138","78,12521687817289","90,19920633512538"
7,"0,05",200,"0,7","1,0","64,16029505912948","370,82284905766664","253,94572303313151","64,16029505912948","301,45547077775564","253,94572303313154","64,16029505912947","49,08138996446104","48,8167760484952","60,13399822589405","52,91645744748557","69,09400963424275","78,56907420783503","90,51035988549266"
5,"0,2",400,"1,0","0,7","64,16162232536071","360,09818384587254","254,6496940223593","64,16162232536071","298,83207695069353","254,64969402235934","64,16162232536071","49,578707354308854","47,386868389332335","59,5757028509701","53,39809443321562","68,40165456555638","80,97226132433988","89,81806735980177"
5,"0,2",400,"0,9","1,0","64,18776374035747","353,5796621014679","249,44209164889224","64,18776374035747","294,42085444383974","249,44209164889227","64,18776374035747","48,66750964331759","46,472346377833304","57,39871869513453","53,41262711617546","67,7043140835691","77,73833103739531","97,92049922907702"
7,"0,2",200,"0,7","1,0","64,21261672327533","380,3449065930526","256,7602635694976","64,21261672327533","307,4566595983894","256,7602635694976","64,21261672327533","47,90474140300096","48,89608557340739","60,43308676583651","52,46533868763406","71,66093764844881","78,32818483880973","89,79994214578988"
7,"0,2",400,"1,0","1,0","64,2195986729547","372,79028399058535","253,8107909894823","64,2195986729547","303,73800369112206","253,81079098948229","64,21959867295472","48,26372286082429","47,940814530823026","59,88987407053598","52,900464896940754","68,58584042929579","79,80549884877536","92,15097507348781"
7,"0,1",400,"0,7","1,0","64,24160870820123","369,7725654630166","254,3844859971931","64,24160870820123","301,85235992095267","254,38448599719308","64,24160870820124","48,931195669977015","48,37823782613829","59,886991840585715","53,105282126949874","68,18993531893653","78,00803686838728","93,19158130643396"
5,"0,1",600,"0,7","0,7","64,25505006781187","358,2116484708206","252,36431134777666","64,25505006781187","295,7064823567539","252,36431134777666","64,25505006781187","48,34336003159083","47,280636158513985","59,28815002809895","54,52837159071045","70,98641090889724","79,59171339480953","89,76670836206203"
7,"0,05",400,"0,7","1,0","64,28359910729722","372,3829849899923","255,26071641442","64,28359910729722","302,7483165888916","255,26071641442","64,28359910729723","48,80046686531495","49,16408602543616","60,6290542177731","53,67879204953718","69,23229085672779","78,16275869434469","90,31774504194675"
7,"0,05",200,"0,9","0,9","64,30739230114922","369,72295213867585","253,99312304284032","64,30739230114922","301,2668226329676","253,99312304284032","64,30739230114922","48,91257656859949","48,43120718243162","59,67063372623489","53,57606664200422","69,2086212766195","77,5112519359412","92,84138877621362"
5,"0,1",600,"0,9","1,0","64,30979609160141","356,0107873623619","251,59276481200902","64,30979609160141","295,68227113012466","251,592764812009","64,3097960916014","48,93361492013147","48,984083582939036","59,19413140350583","53,00370689002294","70,41799781853823","79,63562006660341","89,99941795946896"
7,"0,2",200,"0,9","1,0","64,31668648268467","372,2240281710839","255,34748084688806","64,31668648268467","304,4574051777409","255,34748084688803","64,31668648268467","49,29510469496897","47,9688127017088","58,94309203531261","55,1957567238443","66,49753028328553","75,18537412209406","97,13113481757847"
5,"0,05",600,"1,0","0,7","64,34836704707371","356,1344013370412","249,39299379198374","64,34836704707371","293,39386319248473","249,39299379198377","64,34836704707371","48,198004388100756","46,84463050062942","58,2117936867604","53,510833711364","71,97991734219589","81,26663574207295","90,42675395839252"
5,"0,1",200,"0,7","0,7","64,35394319212713","357,16388435467405","250,24233137784677","64,35394319212713","294,03197092240345","250,24233137784674","64,35394319212713","48,54090806530289","47,23441138637392","58,784773050748235","53,68086866265708","71,01311263688254","80,1459492192931","91,07757932363221"
7,"0,1",200,"0,9","0,9","64,37437616973423","371,4633422564996","255,4703344700967","64,37437616973423","302,7712737473042","255,47033447009673","64,37437616973423","49,40772888430103","48,767280278082396","59,5332546774469","53,51651595499736","69,93040649542584","79,38270935553331","90,08273754235279"
5,"0,1",400,"1,0","1,0","64,37621878594442","364,35163738430987","253,65970017360357","64,37621878594442","299,27167488618085","253,65970017360357","64,37621878594442","48,75184417278713","48,21764003140855","59,25934298379044","52,733611164754876","70,34570269308182","79,43804182288574","91,88734863290226"
5,"0,05",400,"0,7","0,7","64,3774003682744","354,3343974975111","248,52113530516021","64,3774003682744","292,11383620193845","248,52113530516021","64,3774003682744","48,14977111851254","46,53080705953492","57,92294590283138","53,542701611710996","71,54035427490281","79,85946075771241","93,0957618527157"
